CELL_LINE_NAME	DRUG_NAME	MAX_CONC	LN_IC50
NCI-H2122	WIKI4	10	2.292987
NCI-H650	WIKI4	10	3.205555
NCI-H929	WIKI4	10	4.001027
SK-N-AS	WIKI4	10	4.304585
NCI-H1299	WIKI4	10	4.857624
NCI-H2087	WIKI4	10	4.767119
UM-UC-3	WIKI4	10	5.115341
SW756	WIKI4	10	4.169055
NCI-H727	WIKI4	10	4.671249
Calu-6	WIKI4	10	5.237277
LU-65	WIKI4	10	4.312224
NCI-H1355	WIKI4	10	3.871017
NCI-H1792	WIKI4	10	3.847391
HPAF-II	WIKI4	10	3.272483
MIA-PaCa-2	WIKI4	10	4.99638
SHP-77	WIKI4	10	3.283036
NCI-H2009	WIKI4	10	3.474636
SW1573	WIKI4	10	4.355456
SW900	WIKI4	10	4.131202
TE-5	WIKI4	10	4.686325
HCC1954	WIKI4	10	2.928445
HCC1143	WIKI4	10	2.155905
HCC1187	WIKI4	10	3.288346
HCC1395	WIKI4	10	3.300461
HCC1937	WIKI4	10	3.09485
HCC2157	WIKI4	10	1.883831
HCC38	WIKI4	10	3.13289
BB49-HNC	WIKI4	10	2.889527
Ca9-22	WIKI4	10	4.149069
CADO-ES1	WIKI4	10	3.359366
CAL-33	WIKI4	10	3.25969
CPC-N	WIKI4	10	4.077205
CTV-1	WIKI4	10	3.547618
DSH1	WIKI4	10	3.156276
EBC-1	WIKI4	10	3.449673
EC-GI-10	WIKI4	10	3.349282
EPLC-272H	WIKI4	10	3.737549
HO-1-u-1	WIKI4	10	2.789573
HSC-2	WIKI4	10	4.376627
IM-9	WIKI4	10	3.480679
IST-SL2	WIKI4	10	5.294762
J82	WIKI4	10	4.065899
KNS-62	WIKI4	10	4.567781
KP-4	WIKI4	10	3.977658
KYSE-140	WIKI4	10	4.397717
KYSE-410	WIKI4	10	3.948694
KYSE-520	WIKI4	10	3.807417
KYSE-70	WIKI4	10	5.369787
LB771-HNC	WIKI4	10	3.531434
LB831-BLC	WIKI4	10	3.203209
LB996-RCC	WIKI4	10	1.674347
LCLC-103H	WIKI4	10	4.569304
LU-165	WIKI4	10	4.041584
LXF-289	WIKI4	10	2.755231
MS-1	WIKI4	10	4.475851
NCI-H1563	WIKI4	10	3.204992
NCI-H835	WIKI4	10	4.915236
PC-14	WIKI4	10	3.760666
SBC-3	WIKI4	10	3.684605
SK-MM-2	WIKI4	10	5.104293
U-266	WIKI4	10	4.660566
BE2-M17	WIKI4	10	4.43718
KELLY	WIKI4	10	2.713762
SIMA	WIKI4	10	2.463016
TE-1	WIKI4	10	3.265926
TE-8	WIKI4	10	3.744499
CAPAN-1	WIKI4	10	3.716491
OVCAR-3	WIKI4	10	3.007456
PC-3	WIKI4	10	3.602109
DU-145	WIKI4	10	4.653367
HCT-116	WIKI4	10	3.788055
HCT-15	WIKI4	10	3.255709
HL-60	WIKI4	10	2.281963
HT-29	WIKI4	10	4.494808
K-562	WIKI4	10	3.745242
NCI-H226	WIKI4	10	4.773318
NCI-H23	WIKI4	10	3.479546
NCI-H522	WIKI4	10	4.61029
T47D	WIKI4	10	2.636242
MCF7	WIKI4	10	3.205974
786-0	WIKI4	10	2.743559
A498	WIKI4	10	3.474643
A549	WIKI4	10	2.96092
ACHN	WIKI4	10	4.459629
BT-549	WIKI4	10	2.658615
CCRF-CEM	WIKI4	10	3.615341
SK-MEL-2	WIKI4	10	4.931626
Hs-578-T	WIKI4	10	3.78236
MOLT-4	WIKI4	10	3.552857
SK-OV-3	WIKI4	10	5.894661
MDA-MB-231	WIKI4	10	3.945815
COLO-205	WIKI4	10	3.654956
SW620	WIKI4	10	5.886004
RPMI-8226	WIKI4	10	3.488359
SR	WIKI4	10	3.122446
NCI-H322M	WIKI4	10	3.044209
IGROV-1	WIKI4	10	2.24308
OVCAR-5	WIKI4	10	4.564637
HCC2998	WIKI4	10	3.269821
HOP-62	WIKI4	10	2.979783
HOP-92	WIKI4	10	3.960939
LOXIMVI	WIKI4	10	4.679402
M14	WIKI4	10	3.87263
UACC-62	WIKI4	10	3.484792
UACC-257	WIKI4	10	4.340165
SN12C	WIKI4	10	3.404721
TK10	WIKI4	10	5.904931
U251	WIKI4	10	3.211161
SF539	WIKI4	10	3.680982
SF268	WIKI4	10	5.140535
KM12	WIKI4	10	3.422502
OVCAR-4	WIKI4	10	2.866207
OVCAR-8	WIKI4	10	3.294134
BxPC-3	WIKI4	10	3.583504
BHT-101	WIKI4	10	3.456251
Becker	WIKI4	10	4.999784
BE-13	WIKI4	10	3.214166
ARH-77	WIKI4	10	3.946153
AGS	WIKI4	10	3.182575
A2058	WIKI4	10	3.457485
A375	WIKI4	10	4.073927
A253	WIKI4	10	3.569108
8305C	WIKI4	10	5.286738
647-V	WIKI4	10	3.917704
639-V	WIKI4	10	3.719778
697	WIKI4	10	2.584377
BT-20	WIKI4	10	4.030461
A2780	WIKI4	10	3.511708
COR-L105	WIKI4	10	3.845355
COR-L88	WIKI4	10	5.059757
COLO-824	WIKI4	10	3.838247
COLO-792	WIKI4	10	3.034728
COLO-680N	WIKI4	10	5.648241
COLO-679	WIKI4	10	5.121813
CHP-212	WIKI4	10	3.292939
CFPAC-1	WIKI4	10	2.877382
Ca-Ski	WIKI4	10	3.539911
CAL-120	WIKI4	10	5.164104
CAL-72	WIKI4	10	4.052455
CAL-62	WIKI4	10	4.148009
C32	WIKI4	10	4.79209
Daudi	WIKI4	10	3.444306
DB	WIKI4	10	2.802457
Daoy	WIKI4	10	3.340955
D-283MED	WIKI4	10	3.701821
DBTRG-05MG	WIKI4	10	4.20411
DEL	WIKI4	10	3.902671
Detroit562	WIKI4	10	2.917758
DG-75	WIKI4	10	2.812612
DK-MG	WIKI4	10	3.066686
DoTc2-4510	WIKI4	10	3.179684
DU-4475	WIKI4	10	2.595787
EB2	WIKI4	10	5.254768
EB-3	WIKI4	10	4.28465
ECC10	WIKI4	10	3.727841
EFM-19	WIKI4	10	4.862637
EGI-1	WIKI4	10	3.554841
EM-2	WIKI4	10	3.414716
EoL-1-cell	WIKI4	10	2.691423
ETK-1	WIKI4	10	3.439935
EVSA-T	WIKI4	10	3.418482
FADU	WIKI4	10	3.499534
FTC-133	WIKI4	10	2.775645
G-361	WIKI4	10	2.575439
GAMG	WIKI4	10	4.147142
GCIY	WIKI4	10	2.998497
GDM-1	WIKI4	10	2.237337
GI-1	WIKI4	10	4.153172
GI-ME-N	WIKI4	10	3.819706
GOTO	WIKI4	10	3.738103
GR-ST	WIKI4	10	3.651031
GCT	WIKI4	10	4.898851
ESS-1	WIKI4	10	3.517152
H4	WIKI4	10	3.475726
H9	WIKI4	10	3.490848
HC-1	WIKI4	10	2.68137
HCC1419	WIKI4	10	4.108726
HCC1806	WIKI4	10	3.364048
HCC70	WIKI4	10	3.84252
HD-MY-Z	WIKI4	10	7.08102
HEC-1	WIKI4	10	4.002617
HGC-27	WIKI4	10	2.80009
HH	WIKI4	10	5.345413
HLE	WIKI4	10	3.587118
HMV-II	WIKI4	10	4.632122
HOS	WIKI4	10	3.289678
HSC-3	WIKI4	10	5.076235
HSC-4	WIKI4	10	4.112271
HT-1080	WIKI4	10	3.494158
HT-1197	WIKI4	10	3.105006
HT-1376	WIKI4	10	5.809672
HT-144	WIKI4	10	3.412586
HT-3	WIKI4	10	3.232528
HuCCT1	WIKI4	10	4.026596
HuH-7	WIKI4	10	3.916434
HuO9	WIKI4	10	3.110626
IGR-1	WIKI4	10	3.323396
IMR-5	WIKI4	10	2.260709
IST-MEL1	WIKI4	10	3.583292
IST-MES1	WIKI4	10	3.230537
JiyoyeP-2003	WIKI4	10	4.49871
JVM-2	WIKI4	10	3.907625
JVM-3	WIKI4	10	3.174109
KALS-1	WIKI4	10	5.458472
KARPAS-45	WIKI4	10	3.744449
KARPAS-299	WIKI4	10	2.905344
KARPAS-422	WIKI4	10	4.353454
KATOIII	WIKI4	10	3.19007
KE-37	WIKI4	10	2.140856
KG-1	WIKI4	10	2.824877
KINGS-1	WIKI4	10	4.720994
KMOE-2	WIKI4	10	2.029923
KMS-12-BM	WIKI4	10	2.704411
HuP-T3	WIKI4	10	3.701042
HuP-T4	WIKI4	10	2.927228
HT55	WIKI4	10	4.219809
H-EMC-SS	WIKI4	10	4.666705
GP5d	WIKI4	10	3.194851
DMS-53	WIKI4	10	3.512654
G-402	WIKI4	10	2.991552
G-401	WIKI4	10	2.180043
KY821	WIKI4	10	2.647591
KU812	WIKI4	10	3.959254
KU-19-19	WIKI4	10	3.156192
KS-1	WIKI4	10	3.908885
KP-N-YN	WIKI4	10	3.311493
KYSE-150	WIKI4	10	4.373736
KYSE-180	WIKI4	10	3.876635
KYSE-270	WIKI4	10	3.648989
KYSE-450	WIKI4	10	4.091321
L-428	WIKI4	10	3.204295
L-540	WIKI4	10	3.534127
LAMA-84	WIKI4	10	3.35237
LC4-1	WIKI4	10	2.637833
LNCaP-Clone-FGC	WIKI4	10	1.703107
LOUCY	WIKI4	10	2.500477
LoVo	WIKI4	10	5.00351
LS-123	WIKI4	10	2.532999
LS-411N	WIKI4	10	4.498968
LU-99A	WIKI4	10	3.971523
MDA-MB-175-VII	WIKI4	10	4.808742
MDA-MB-361	WIKI4	10	4.278592
MDA-MB-453	WIKI4	10	5.263231
MDA-MB-468	WIKI4	10	3.576029
MEL-JUSO	WIKI4	10	5.17971
MEG-01	WIKI4	10	3.193382
MES-SA	WIKI4	10	2.040978
Mewo	WIKI4	10	5.001469
MFE-280	WIKI4	10	3.438168
MFE-296	WIKI4	10	3.850665
MG-63	WIKI4	10	3.932025
MHH-CALL-2	WIKI4	10	2.787453
MHH-ES-1	WIKI4	10	3.901368
MHH-PREB-1	WIKI4	10	3.032379
MKN1	WIKI4	10	3.777709
MKN28	WIKI4	10	4.695964
ML-2	WIKI4	10	2.843414
MLMA	WIKI4	10	3.819798
MN-60	WIKI4	10	2.692576
MOG-G-CCM	WIKI4	10	3.1491
MOG-G-UVW	WIKI4	10	3.590082
MOLT-13	WIKI4	10	2.005138
MOLT-16	WIKI4	10	2.513508
MONO-MAC-6	WIKI4	10	4.558526
Mo-T	WIKI4	10	3.653721
MPP-89	WIKI4	10	3.63191
MRK-nu-1	WIKI4	10	3.509552
MSTO-211H	WIKI4	10	4.077172
MV-4-11	WIKI4	10	2.755992
NALM-6	WIKI4	10	3.086331
NAMALWA	WIKI4	10	3.453849
NB69	WIKI4	10	3.812957
NCCIT	WIKI4	10	3.928014
NCI-H520	WIKI4	10	4.699792
SNU-1	WIKI4	10	3.571607
SNU-5	WIKI4	10	3.397577
SNU-16	WIKI4	10	2.799786
NH-12	WIKI4	10	3.146348
NKM-1	WIKI4	10	3.040439
NOMO-1	WIKI4	10	3.272832
NTERA-2-cl-D1	WIKI4	10	3.54132
NUGC-3	WIKI4	10	4.472223
NCI-H747	WIKI4	10	2.14823
NCI-H716	WIKI4	10	4.703157
NCI-H596	WIKI4	10	4.096182
NCI-H441	WIKI4	10	6.331923
NCI-N87	WIKI4	10	1.829318
NCI-H2452	WIKI4	10	3.73666
NCI-H1793	WIKI4	10	5.431918
NCI-H358	WIKI4	10	5.123319
NCI-H1155	WIKI4	10	3.399097
NCI-H28	WIKI4	10	3.377249
NCI-H1581	WIKI4	10	3.469429
NCI-H1573	WIKI4	10	3.199107
NCI-H1666	WIKI4	10	3.750418
NCI-H1703	WIKI4	10	3.772632
NCI-H1755	WIKI4	10	2.997933
NCI-H1993	WIKI4	10	5.063514
NCI-H524	WIKI4	10	4.403232
ONS-76	WIKI4	10	4.751718
OPM-2	WIKI4	10	3.441381
OS-RC-2	WIKI4	10	3.463524
P12-ICHIKAWA	WIKI4	10	1.851953
P30-OHK	WIKI4	10	3.302083
P31-FUJ	WIKI4	10	4.393068
PA-1	WIKI4	10	2.783762
OCUB-M	WIKI4	10	3.54272
OC-314	WIKI4	10	3.659885
PF-382	WIKI4	10	3.450404
Raji	WIKI4	10	2.26987
RCM-1	WIKI4	10	3.728979
RD	WIKI4	10	5.719435
REH	WIKI4	10	3.60937
RF-48	WIKI4	10	4.358281
RKO	WIKI4	10	3.646942
RMG-I	WIKI4	10	5.126756
RPMI-6666	WIKI4	10	3.865243
RPMI-8402	WIKI4	10	2.993368
RS4-11	WIKI4	10	2.644335
RT-112	WIKI4	10	4.600899
Saos-2	WIKI4	10	5.386726
SAS	WIKI4	10	3.731186
SCC-9	WIKI4	10	3.950343
SH-4	WIKI4	10	4.246433
SJRH30	WIKI4	10	3.526749
SJSA-1	WIKI4	10	4.116343
SK-CO-1	WIKI4	10	3.95787
SK-HEP-1	WIKI4	10	2.786888
SK-LMS-1	WIKI4	10	4.338312
SK-LU-1	WIKI4	10	6.486343
SK-MEL-1	WIKI4	10	6.380172
SK-MEL-24	WIKI4	10	3.449778
SK-MES-1	WIKI4	10	3.472319
SK-MG-1	WIKI4	10	3.174767
SK-PN-DW	WIKI4	10	3.967871
SK-UT-1	WIKI4	10	3.62437
SNG-M	WIKI4	10	3.658632
SNU-387	WIKI4	10	4.149432
SNU-423	WIKI4	10	2.908836
SNU-449	WIKI4	10	3.60695
SNU-C2B	WIKI4	10	4.959928
SUP-T1	WIKI4	10	3.493843
SW13	WIKI4	10	3.610817
SW1088	WIKI4	10	3.23793
SW1116	WIKI4	10	4.439521
SW1417	WIKI4	10	3.906475
SW1463	WIKI4	10	5.383331
SW1710	WIKI4	10	2.620167
SW1783	WIKI4	10	3.124718
SW48	WIKI4	10	2.825284
SW626	WIKI4	10	4.265428
SW684	WIKI4	10	4.950318
SW837	WIKI4	10	4.222356
SW872	WIKI4	10	4.134364
SW948	WIKI4	10	5.330902
SW982	WIKI4	10	4.769303
T84	WIKI4	10	4.359686
TGBC1TKB	WIKI4	10	4.675379
TGBC11TKB	WIKI4	10	5.026875
TUR	WIKI4	10	3.383344
TYK-nu	WIKI4	10	3.803476
U-2-OS	WIKI4	10	3.444082
U-698-M	WIKI4	10	3.361111
UMC-11	WIKI4	10	2.612332
VM-CUB-1	WIKI4	10	4.192935
VMRC-RCZ	WIKI4	10	4.290515
WM-115	WIKI4	10	4.837081
WSU-NHL	WIKI4	10	3.618928
YAPC	WIKI4	10	5.802673
YH-13	WIKI4	10	5.151594
ZR-75-30	WIKI4	10	6.828554
RCC10RGB	WIKI4	10	4.406192
KURAMOCHI	WIKI4	10	4.498878
KM-H2	WIKI4	10	3.488835
HuO-3N1	WIKI4	10	5.087004
OE19	WIKI4	10	2.893942
Ramos-2G6-4C10	WIKI4	10	3.047509
PSN1	WIKI4	10	3.453059
OAW-42	WIKI4	10	3.05371
OE33	WIKI4	10	4.069975
CW-2	WIKI4	10	4.18926
CGTH-W-1	WIKI4	10	4.946977
COLO-320-HSR	WIKI4	10	3.624764
ATN-1	WIKI4	10	2.809568
CESS	WIKI4	10	3.43156
COLO-678	WIKI4	10	5.095686
COLO-684	WIKI4	10	4.989674
COLO-668	WIKI4	10	4.169979
LN-405	WIKI4	10	5.084004
TGBC24TKB	WIKI4	10	2.911834
BFTC-909	WIKI4	10	1.912774
C2BBe1	WIKI4	10	2.948491
AsPC-1	WIKI4	10	7.18892
CA46	WIKI4	10	3.411719
AU565	WIKI4	10	3.370494
BALL-1	WIKI4	10	2.900865
BL-41	WIKI4	10	2.850906
BV-173	WIKI4	10	2.117799
IA-LM	WIKI4	10	4.573469
TGW	WIKI4	10	3.285293
AN3-CA	WIKI4	10	4.793249
A204	WIKI4	10	3.427972
NY	WIKI4	10	4.526556
C3A	WIKI4	10	5.60192
CAL-85-1	WIKI4	10	4.421045
CHL-1	WIKI4	10	4.408457
NCI-H1651	WIKI4	10	4.095826
RPMI-7951	WIKI4	10	2.392846
SCC-4	WIKI4	10	4.563235
SNU-C1	WIKI4	10	5.187259
ST486	WIKI4	10	4.518837
SW1990	WIKI4	10	5.414434
UACC-812	WIKI4	10	4.045526
SCC-15	WIKI4	10	3.483282
CAPAN-2	WIKI4	10	3.947572
CAL-27	WIKI4	10	2.947685
BC-1	WIKI4	10	4.108934
A704	WIKI4	10	3.042714
A101D	WIKI4	10	3.603683
769-P	WIKI4	10	4.485732
23132-87	WIKI4	10	3.841691
BFTC-905	WIKI4	10	2.889882
CAL-51	WIKI4	10	2.478849
SCC-3	WIKI4	10	2.347232
GAK	WIKI4	10	4.992309
AM-38	WIKI4	10	4.774599
A4-Fuk	WIKI4	10	3.649534
A3-KAW	WIKI4	10	2.716915
DOK	WIKI4	10	0.690527
COR-L279	WIKI4	10	4.025656
CHP-134	WIKI4	10	4.213444
NEC8	WIKI4	10	3.541495
CAS-1	WIKI4	10	3.974438
ALL-PO	WIKI4	10	2.25578
OCI-AML2	WIKI4	10	2.467374
MFM-223	WIKI4	10	3.868298
CML-T1	WIKI4	10	3.620029
CAL-54	WIKI4	10	1.476141
EFO-21	WIKI4	10	5.675555
LS-1034	WIKI4	10	4.106584
22RV1	WIKI4	10	4.581114
8505C	WIKI4	10	3.701968
B-CPAP	WIKI4	10	3.324777
BPH-1	WIKI4	10	1.945609
CAL-148	WIKI4	10	3.876773
CAL-39	WIKI4	10	2.89539
CaR-1	WIKI4	10	1.035219
HDLM-2	WIKI4	10	1.957741
HO-1-N-1	WIKI4	10	3.132164
HTC-C3	WIKI4	10	4.312379
KGN	WIKI4	10	3.789581
KLE	WIKI4	10	3.012014
K5	WIKI4	10	3.577753
L-363	WIKI4	10	2.082057
MDA-MB-415	WIKI4	10	3.714739
NCI-H1975	WIKI4	10	2.525253
MKN7	WIKI4	10	4.741114
MDA-MB-157	WIKI4	10	3.548396
MKN45	WIKI4	10	5.319269
NCI-H810	WIKI4	10	3.816401
MFH-ino	WIKI4	10	4.548455
NOS-1	WIKI4	10	1.9732
PANC-03-27	WIKI4	10	4.208266
PANC-08-13	WIKI4	10	3.413247
PANC-10-05	WIKI4	10	3.485098
RL95-2	WIKI4	10	3.171699
RO82-W-1	WIKI4	10	5.776969
SiHa	WIKI4	10	3.905225
SKG-IIIa	WIKI4	10	5.476403
TT	WIKI4	10	4.161958
TE-9	WIKI4	10	3.14836
TE-6	WIKI4	10	3.097454
TC-YIK	WIKI4	10	2.042175
YT	WIKI4	10	4.366608
BT-474	WIKI4	10	4.464558
OAW-28	WIKI4	10	3.335142
LCLC-97TM1	WIKI4	10	4.010201
D-263MG	WIKI4	10	3.876108
D-392MG	WIKI4	10	3.667081
CAMA-1	WIKI4	10	3.622502
Caov-4	WIKI4	10	1.313329
BT-483	WIKI4	10	5.031773
M059J	WIKI4	10	2.871815
HAL-01	WIKI4	10	2.396539
ES8	WIKI4	10	3.268321
ES4	WIKI4	10	3.52544
ES6	WIKI4	10	5.402157
ES1	WIKI4	10	4.896824
EW-7	WIKI4	10	2.885835
EW-3	WIKI4	10	4.224708
EW-1	WIKI4	10	3.567647
EW-18	WIKI4	10	3.108236
EW-16	WIKI4	10	3.560474
EW-13	WIKI4	10	4.822328
EW-22	WIKI4	10	3.837169
EW-24	WIKI4	10	5.631153
NB10	WIKI4	10	2.676278
NB12	WIKI4	10	3.833351
NB7	WIKI4	10	3.28268
NB13	WIKI4	10	2.537608
NB14	WIKI4	10	3.543777
NB1	WIKI4	10	2.530328
RH-1	WIKI4	10	2.293101
Jurkat	WIKI4	10	3.023123
LS-180	WIKI4	10	4.994748
BICR22	WIKI4	10	3.688988
BICR78	WIKI4	10	4.301321
CCK-81	WIKI4	10	3.294111
CL-40	WIKI4	10	3.899766
EN	WIKI4	10	3.293035
ES-2	WIKI4	10	3.905052
FU-OV-1	WIKI4	10	4.069417
NCI-H2591	WIKI4	10	3.922441
NCI-H2595	WIKI4	10	3.786322
NCI-H2731	WIKI4	10	3.268257
NCI-H3118	WIKI4	10	4.8334
NCI-H513	WIKI4	10	3.980256
HARA	WIKI4	10	4.39768
HCC-15	WIKI4	10	3.887933
HCC-44	WIKI4	10	3.792734
HCC-827	WIKI4	10	4.118469
Hs-633T	WIKI4	10	3.279754
Hs-746T	WIKI4	10	1.836143
IGR-37	WIKI4	10	4.393708
IHH-4	WIKI4	10	2.535697
IM-95	WIKI4	10	3.460591
JHH-2	WIKI4	10	3.389965
JHH-4	WIKI4	10	1.539779
JHH-6	WIKI4	10	4.273762
JHH-7	WIKI4	10	5.735275
JHU-022	WIKI4	10	4.140496
KYM-1	WIKI4	10	3.583354
KYSE-220	WIKI4	10	4.83813
LN-18	WIKI4	10	3.988317
LN-229	WIKI4	10	3.857498
MDA-MB-436	WIKI4	10	3.989691
MDST8	WIKI4	10	2.924392
MFE-319	WIKI4	10	3.49496
MS751	WIKI4	10	2.429067
NB(TU)1-10	WIKI4	10	4.330129
NCI-H1869	WIKI4	10	4.069939
NCI-H1915	WIKI4	10	4.630634
NCI-H1944	WIKI4	10	2.749633
NCI-H196	WIKI4	10	3.702686
NCI-H2023	WIKI4	10	3.390922
NCI-H211	WIKI4	10	4.79615
NCI-H3122	WIKI4	10	4.234786
NCI-H841	WIKI4	10	3.326058
NCI-H847	WIKI4	10	3.145309
OSC-20	WIKI4	10	3.958723
OV-90	WIKI4	10	5.49269
OVISE	WIKI4	10	3.283678
OVKATE	WIKI4	10	4.569812
OVMIU	WIKI4	10	2.456256
PA-TU-8988T	WIKI4	10	3.676817
PC-3_[JPC-3]	WIKI4	10	3.436269
PL18	WIKI4	10	4.204914
RERF-GC-1B	WIKI4	10	3.680713
RH-41	WIKI4	10	2.752601
SISO	WIKI4	10	3.344406
SKN	WIKI4	10	3.995684
SNU-182	WIKI4	10	3.618225
SNU-398	WIKI4	10	2.325441
SU8686	WIKI4	10	4.121305
SUIT-2	WIKI4	10	3.764132
TC-71	WIKI4	10	3.757831
TOV-21G	WIKI4	10	3.159071
TT2609-C02	WIKI4	10	3.680963
WM278	WIKI4	10	6.297226
SUP-B15	WIKI4	10	3.793929
OCI-AML3	WIKI4	10	3.247656
ASH-3	WIKI4	10	3.854074
BICR10	WIKI4	10	3.166287
CAL-29	WIKI4	10	4.205247
CAL-78	WIKI4	10	4.113183
CL-11	WIKI4	10	4.663884
CS1	WIKI4	10	4.823935
DAN-G	WIKI4	10	3.425732
EFM-192A	WIKI4	10	3.418618
FU97	WIKI4	10	3.879852
G-292-Clone-A141B1	WIKI4	10	5.325606
NCI-H2369	WIKI4	10	3.321211
NCI-H2373	WIKI4	10	3.942745
NCI-H2461	WIKI4	10	4.605749
NCI-H2722	WIKI4	10	4.232331
NCI-H2795	WIKI4	10	4.337019
NCI-H2818	WIKI4	10	5.842663
HCC1428	WIKI4	10	5.942055
HCC-78	WIKI4	10	3.371502
HDQ-P1	WIKI4	10	1.960568
ALL-SIL	WIKI4	10	3.077706
DND-41	WIKI4	10	3.45314
EJM	WIKI4	10	4.911606
HeLa	WIKI4	10	3.719049
HPAC	WIKI4	10	3.798874
Hs-766T	WIKI4	10	5.300311
huH-1	WIKI4	10	4.457042
JHH-1	WIKI4	10	2.744635
JIMT-1	WIKI4	10	3.647493
KMRC-1	WIKI4	10	4.604876
KMRC-20	WIKI4	10	4.010886
KP-1N	WIKI4	10	3.820151
KP-2	WIKI4	10	4.123992
KP-3	WIKI4	10	4.565704
KYSE-50	WIKI4	10	3.563043
LC-1-sq	WIKI4	10	4.426226
LOU-NH91	WIKI4	10	3.858844
NCI-H1435	WIKI4	10	3.370796
NCI-H1568	WIKI4	10	4.281464
NCI-H1688	WIKI4	10	3.405675
NCI-H1781	WIKI4	10	2.973212
NUGC-4	WIKI4	10	4.714004
OCUM-1	WIKI4	10	5.742991
OE21	WIKI4	10	4.095714
OVTOKO	WIKI4	10	5.03758
PANC-02-03	WIKI4	10	3.933721
PANC-04-03	WIKI4	10	4.077865
PA-TU-8902	WIKI4	10	4.3542
PCI-30	WIKI4	10	4.065913
PL4	WIKI4	10	2.173743
RERF-LC-KJ	WIKI4	10	3.103493
RERF-LC-Sq1	WIKI4	10	4.504879
RKN	WIKI4	10	4.409119
SAT	WIKI4	10	5.414673
SCC90	WIKI4	10	4.981983
SKN-3	WIKI4	10	4.484509
SW1271	WIKI4	10	4.211395
T-T	WIKI4	10	3.128182
TOV-112D	WIKI4	10	5.164148
VCaP	WIKI4	10	3.321864
WM1552C	WIKI4	10	3.267801
WM35	WIKI4	10	3.885222
WM793B	WIKI4	10	3.58418
GA-10	WIKI4	10	2.467856
GRANTA-519	WIKI4	10	3.430098
HCC1500	WIKI4	10	4.774745
CHSA8926	WIKI4	10	3.627209
COR-L32	WIKI4	10	5.347389
Hs-445	WIKI4	10	3.797031
HSC-39	WIKI4	10	3.010387
JJN-3	WIKI4	10	3.06753
JSC-1	WIKI4	10	2.780905
KARPAS-1106P	WIKI4	10	4.383024
KARPAS-231	WIKI4	10	3.054792
KARPAS-620	WIKI4	10	4.608652
KCL-22	WIKI4	10	2.795278
KOPN-8	WIKI4	10	3.084222
L-1236	WIKI4	10	4.049945
ME-1	WIKI4	10	3.568826
MOLM-13	WIKI4	10	2.79383
MOLP-8	WIKI4	10	3.684766
NCI-H1341	WIKI4	10	4.321513
NCI-H1876	WIKI4	10	3.944545
NCI-H2066	WIKI4	10	6.244669
OCI-M1	WIKI4	10	2.452139
P32-ISH	WIKI4	10	2.790248
PWR-1E	WIKI4	10	4.806328
RC-K8	WIKI4	10	3.453794
SLVL	WIKI4	10	3.242894
SU-DHL-10	WIKI4	10	2.648032
SU-DHL-5	WIKI4	10	2.710353
SU-DHL-6	WIKI4	10	2.919149
SU-DHL-8	WIKI4	10	2.796259
SUP-HD1	WIKI4	10	3.399549
SUP-M2	WIKI4	10	2.9217
TK	WIKI4	10	3.548779
VAL	WIKI4	10	3.271398
WIL2-NS	WIKI4	10	3.136249
WSU-DLCL2	WIKI4	10	3.27029
DOV13	WIKI4	10	2.030644
Hey	WIKI4	10	3.515418
OV-56	WIKI4	10	5.329542
OVCA420	WIKI4	10	2.050575
PEO1	WIKI4	10	3.507034
FLO-1	WIKI4	10	3.360587
OACp4C	WIKI4	10	3.781247
OACM5-1	WIKI4	10	3.271594
SK-GT-2	WIKI4	10	3.223808
SK-GT-4	WIKI4	10	5.900705
ESO26	WIKI4	10	3.418359
ESO51	WIKI4	10	3.923184
KYAE-1	WIKI4	10	4.248689
EMC-BAC-2	WIKI4	10	2.523308
TE-4	WIKI4	10	3.582849
RCC-JW	WIKI4	10	4.440355
MM1S	WIKI4	10	2.104622
SNU-175	WIKI4	10	3.583184
SNU-407	WIKI4	10	2.532295
SNU-61	WIKI4	10	4.109877
SNU-C5	WIKI4	10	3.227011
DiFi	WIKI4	10	3.44213
MC-CAR	Sepantronium_bromide	10	-4.57666
PFSK-1	Sepantronium_bromide	10	-4.278141
A673	Sepantronium_bromide	10	-5.925588
ES7	Sepantronium_bromide	10	-5.700761
EW-11	Sepantronium_bromide	10	-5.69778
SK-ES-1	Sepantronium_bromide	10	-5.939171
COLO-829	Sepantronium_bromide	10	-4.72624
5637	Sepantronium_bromide	10	-3.798249
RT4	Sepantronium_bromide	10	-1.96702
SW780	Sepantronium_bromide	10	-4.083006
TCCSUP	Sepantronium_bromide	10	-4.280927
C-33-A	Sepantronium_bromide	10	-6.436669
C-4-I	Sepantronium_bromide	10	-2.296286
ME-180	Sepantronium_bromide	10	-4.000456
42-MG-BA	Sepantronium_bromide	10	-5.090263
8-MG-BA	Sepantronium_bromide	10	-5.721677
A172	Sepantronium_bromide	10	-3.287887
GB-1	Sepantronium_bromide	10	-4.790909
T98G	Sepantronium_bromide	10	-2.697275
U-118-MG	Sepantronium_bromide	10	-4.342549
U-87-MG	Sepantronium_bromide	10	-2.606692
NCI-H720	Sepantronium_bromide	10	-5.685117
Calu-3	Sepantronium_bromide	10	-2.835494
COR-L23	Sepantronium_bromide	10	-5.632621
LK-2	Sepantronium_bromide	10	-1.859854
NCI-H1623	Sepantronium_bromide	10	-2.062684
